Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
No,56,Travel_Rarely,206,Neurology,8,4,Life Sciences,4,Male,99,3,5,Administrative,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
No,40,Non-Travel,458,Maternity,16,2,Life Sciences,3,Male,74,3,1,Other,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
No,34,Travel_Rarely,943,Maternity,9,3,Life Sciences,4,Male,86,3,3,Nurse,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
No,40,Travel_Rarely,523,Maternity,2,3,Life Sciences,3,Male,98,3,2,Other,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
No,41,Travel_Frequently,1018,Cardiology,1,3,Marketing,3,Female,66,3,2,Nurse,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
No,35,Travel_Frequently,482,Maternity,4,4,Life Sciences,3,Male,87,3,2,Other,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
No,51,Travel_Rarely,770,Neurology,5,3,Life Sciences,3,Male,84,3,4,Administrative,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
No,38,Travel_Rarely,1009,Cardiology,2,2,Life Sciences,2,Female,31,3,2,Nurse,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
No,34,Travel_Rarely,507,Cardiology,15,2,Medical,3,Female,66,3,2,Nurse,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
No,25,Travel_Rarely,882,Maternity,19,1,Medical,4,Male,67,3,1,Nurse,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
Yes,58,Travel_Rarely,601,Cardiology,7,4,Medical,3,Female,53,2,3,Therapist,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
No,40,Travel_Rarely,329,Maternity,1,4,Life Sciences,2,Male,88,3,1,Nurse,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
No,36,Travel_Frequently,607,Cardiology,7,3,Marketing,1,Female,83,4,2,Nurse,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
No,48,Travel_Rarely,855,Neurology,4,3,Life Sciences,4,Male,54,3,3,Therapist,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
No,27,Travel_Rarely,1291,Cardiology,11,3,Medical,3,Female,98,4,1,Other,4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
No,51,Travel_Rarely,1405,Maternity,11,2,Technical Degree,4,Female,82,2,4,Therapist,2,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
No,18,Non-Travel,1124,Maternity,1,3,Life Sciences,4,Female,97,3,1,Nurse,4,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
No,35,Travel_Rarely,817,Maternity,1,3,Medical,4,Female,60,2,2,Nurse,4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
No,27,Travel_Frequently,793,Cardiology,2,1,Life Sciences,4,Male,43,1,2,Nurse,4,Single,5071,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
Yes,55,Travel_Rarely,267,Cardiology,13,4,Marketing,1,Male,85,4,4,Nurse,3,Single,13695,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
No,56,Travel_Rarely,1369,Maternity,23,3,Life Sciences,4,Male,68,3,4,Therapist,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
No,34,Non-Travel,999,Maternity,26,1,Technical Degree,1,Female,92,2,1,Other,3,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
No,40,Travel_Rarely,1202,Maternity,2,1,Medical,2,Female,89,4,2,Nurse,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
No,34,Travel_Rarely,285,Maternity,29,3,Medical,2,Male,86,3,2,Nurse,3,Married,5429,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7
Yes,31,Travel_Frequently,703,Cardiology,2,3,Life Sciences,3,Female,90,2,1,Other,4,Single,2785,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
Yes,35,Travel_Frequently,662,Cardiology,18,4,Marketing,4,Female,67,3,2,Nurse,3,Married,4614,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
No,38,Travel_Frequently,693,Maternity,7,3,Life Sciences,4,Male,57,4,1,Other,3,Divorced,2610,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3
No,34,Travel_Rarely,404,Maternity,2,4,Technical Degree,3,Female,98,3,2,Nurse,4,Single,6687,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
No,28,Travel_Rarely,736,Cardiology,26,3,Life Sciences,3,Male,48,2,2,Nurse,1,Married,4724,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
Yes,31,Travel_Rarely,330,Maternity,22,4,Medical,4,Male,98,3,2,Therapist,3,Married,6179,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7
No,39,Travel_Rarely,1498,Cardiology,21,4,Life Sciences,1,Male,44,2,2,Nurse,4,Married,6120,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
No,51,Travel_Frequently,541,Cardiology,2,3,Marketing,2,Male,52,3,3,Nurse,2,Married,10596,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
No,41,Travel_Frequently,1200,Maternity,22,3,Life Sciences,4,Female,75,3,2,Other,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3
No,37,Travel_Rarely,1439,Maternity,4,1,Life Sciences,3,Male,54,3,1,Other,3,Married,2996,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
No,33,Travel_Frequently,1111,Cardiology,5,1,Life Sciences,2,Male,61,3,2,Nurse,4,Married,9998,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
No,32,Travel_Rarely,499,Cardiology,2,1,Marketing,3,Male,36,3,2,Nurse,2,Married,4078,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
No,39,Non-Travel,1485,Maternity,25,2,Life Sciences,3,Male,71,3,3,Nurse,3,Married,10920,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
No,25,Travel_Rarely,1372,Cardiology,18,1,Life Sciences,1,Male,93,4,2,Nurse,3,Married,6232,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2
No,52,Travel_Frequently,322,Maternity,28,2,Medical,4,Female,59,4,4,Therapist,3,Married,13247,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
No,43,Travel_Rarely,930,Maternity,6,3,Medical,1,Female,73,2,2,Other,3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8
No,27,Travel_Rarely,205,Cardiology,10,3,Marketing,4,Female,98,2,2,Nurse,4,Married,5769,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
Yes,27,Travel_Rarely,135,Maternity,17,4,Life Sciences,4,Female,51,3,1,Other,3,Single,2394,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
No,26,Travel_Rarely,683,Maternity,2,1,Medical,1,Male,36,2,1,Other,4,Single,3904,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
No,42,Travel_Rarely,1147,Neurology,10,3,Human Resources,3,Female,31,3,4,Administrative,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9
No,52,Travel_Rarely,258,Maternity,8,4,Other,3,Female,54,3,1,Nurse,1,Married,2950,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
No,37,Travel_Rarely,1462,Maternity,11,3,Medical,1,Female,94,3,1,Nurse,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2
No,35,Travel_Frequently,200,Maternity,18,2,Life Sciences,3,Male,60,3,3,Therapist,4,Single,9362,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
No,25,Travel_Rarely,949,Maternity,1,3,Technical Degree,1,Male,81,3,1,Nurse,4,Married,3229,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2
No,26,Travel_Rarely,652,Maternity,7,3,Other,3,Male,100,4,1,Nurse,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
No,29,Travel_Rarely,332,Neurology,17,3,Other,2,Male,51,2,3,Other,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
No,49,Travel_Frequently,1475,Maternity,28,2,Life Sciences,1,Male,97,2,2,Nurse,1,Single,4284,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
Yes,29,Travel_Frequently,337,Maternity,14,1,Other,3,Female,84,3,3,Nurse,4,Single,7553,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
No,54,Travel_Rarely,971,Maternity,1,3,Medical,4,Female,54,3,4,Administrative,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
No,58,Travel_Rarely,1055,Maternity,1,3,Medical,4,Female,76,3,5,Administrative,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
No,55,Travel_Rarely,1136,Maternity,1,4,Medical,2,Male,81,4,4,Administrative,4,Divorced,14732,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0
No,36,Travel_Rarely,1174,Cardiology,3,4,Marketing,1,Female,99,3,2,Nurse,2,Single,9278,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
Yes,31,Travel_Frequently,667,Cardiology,1,4,Life Sciences,2,Female,50,1,1,Other,3,Single,1359,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
No,30,Travel_Rarely,855,Cardiology,7,4,Marketing,4,Female,73,3,2,Nurse,1,Divorced,4779,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2
No,31,Travel_Rarely,182,Maternity,8,5,Life Sciences,1,Female,93,3,4,Administrative,2,Single,16422,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0
No,34,Travel_Frequently,560,Maternity,1,4,Other,4,Male,91,3,1,Other,1,Divorced,2996,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
Yes,31,Travel_Rarely,202,Maternity,8,3,Life Sciences,1,Female,34,2,1,Other,2,Single,1261,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
No,27,Travel_Rarely,1377,Maternity,11,1,Life Sciences,2,Male,91,3,1,Nurse,1,Married,2099,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
No,36,Travel_Rarely,172,Maternity,4,4,Life Sciences,1,Male,37,2,2,Nurse,4,Single,5810,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8
No,36,Travel_Rarely,329,Cardiology,16,4,Marketing,3,Female,98,2,2,Nurse,1,Married,5647,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2
No,47,Travel_Rarely,465,Maternity,1,3,Technical Degree,1,Male,74,3,1,Other,4,Married,3420,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
Yes,25,Travel_Rarely,383,Cardiology,9,2,Life Sciences,1,Male,68,2,1,Other,1,Married,4400,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
No,37,Non-Travel,1413,Maternity,5,2,Technical Degree,3,Male,84,4,1,Nurse,3,Single,3500,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3
No,56,Travel_Rarely,1255,Maternity,1,2,Life Sciences,1,Female,90,3,1,Other,1,Married,2066,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
No,47,Travel_Rarely,359,Maternity,2,4,Medical,1,Female,82,3,4,Administrative,3,Married,17169,26703,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
No,24,Travel_Rarely,1476,Cardiology,4,1,Medical,4,Female,42,3,2,Nurse,3,Married,4162,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3
No,32,Travel_Rarely,601,Cardiology,7,5,Marketing,4,Male,97,3,2,Nurse,4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
No,34,Travel_Rarely,401,Maternity,1,3,Life Sciences,4,Female,86,2,1,Nurse,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
No,41,Travel_Rarely,1283,Maternity,5,5,Medical,2,Male,90,4,1,Other,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
No,40,Non-Travel,663,Maternity,9,4,Other,3,Male,81,3,2,Nurse,3,Divorced,3975,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
No,31,Travel_Rarely,326,Cardiology,8,2,Life Sciences,1,Male,31,3,3,Nurse,4,Divorced,10793,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9
No,46,Travel_Rarely,377,Cardiology,9,3,Marketing,1,Male,52,3,3,Nurse,4,Divorced,10096,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
Yes,39,Non-Travel,592,Maternity,2,3,Life Sciences,1,Female,54,2,1,Nurse,1,Single,3646,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
No,31,Travel_Frequently,1445,Neurology,1,5,Life Sciences,3,Female,100,4,3,Therapist,2,Single,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
No,45,Travel_Rarely,1038,Maternity,20,3,Medical,2,Male,95,1,3,Nurse,1,Divorced,10851,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
No,31,Travel_Rarely,1398,Neurology,8,2,Medical,4,Female,96,4,1,Other,2,Single,2109,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2
Yes,31,Travel_Frequently,523,Maternity,2,3,Life Sciences,2,Male,94,3,1,Nurse,4,Married,3722,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2
No,45,Travel_Rarely,1448,Maternity,29,3,Technical Degree,2,Male,55,3,3,Therapist,4,Married,9380,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
No,48,Travel_Rarely,1221,Cardiology,7,3,Marketing,3,Male,96,3,2,Nurse,1,Divorced,5486,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
No,34,Travel_Rarely,1107,Neurology,9,4,Technical Degree,1,Female,52,3,1,Other,3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
No,40,Non-Travel,218,Maternity,8,1,Medical,4,Male,55,2,3,Administrative,2,Divorced,13757,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
No,28,Travel_Rarely,866,Cardiology,5,3,Medical,4,Male,84,3,2,Nurse,1,Single,8463,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
No,44,Non-Travel,981,Maternity,5,3,Life Sciences,3,Male,90,2,1,Nurse,3,Single,3162,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3
No,53,Travel_Rarely,447,Maternity,2,3,Medical,4,Male,39,4,4,Administrative,2,Single,16598,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
No,49,Travel_Rarely,1495,Maternity,5,4,Technical Degree,1,Male,96,3,2,Nurse,3,Married,6651,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
No,40,Travel_Rarely,896,Maternity,2,3,Medical,3,Male,68,3,1,Other,3,Divorced,2345,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
No,44,Travel_Rarely,1467,Maternity,20,3,Life Sciences,4,Male,49,3,1,Other,2,Single,3420,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
No,33,Travel_Frequently,430,Cardiology,7,3,Medical,4,Male,54,3,2,Nurse,1,Married,4373,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
No,34,Travel_Rarely,1326,Cardiology,3,3,Other,4,Male,81,1,2,Nurse,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
No,30,Travel_Rarely,1358,Cardiology,16,1,Life Sciences,4,Male,96,3,2,Nurse,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
No,42,Travel_Frequently,748,Maternity,9,2,Medical,1,Female,74,3,1,Nurse,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
No,44,Travel_Frequently,383,Cardiology,1,5,Marketing,1,Female,79,3,2,Nurse,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
No,30,Non-Travel,990,Maternity,7,3,Technical Degree,3,Male,64,3,1,Other,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0
No,57,Travel_Rarely,405,Maternity,1,2,Life Sciences,2,Male,93,4,2,Other,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
No,49,Travel_Rarely,1490,Maternity,7,4,Life Sciences,3,Male,35,3,3,Nurse,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
No,34,Travel_Frequently,829,Maternity,15,3,Medical,2,Male,71,3,4,Administrative,1,Divorced,17007,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9
No,28,Travel_Frequently,1496,Cardiology,1,3,Technical Degree,1,Male,92,3,1,Other,3,Married,2909,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
Yes,29,Travel_Frequently,115,Cardiology,13,3,Technical Degree,1,Female,51,3,2,Nurse,2,Single,5765,17485,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
Yes,34,Travel_Rarely,790,Cardiology,24,4,Medical,1,Female,40,2,2,Nurse,2,Single,4599,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
No,35,Travel_Rarely,660,Cardiology,7,1,Life Sciences,4,Male,76,3,1,Other,3,Married,2404,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
Yes,24,Travel_Frequently,381,Maternity,9,3,Medical,2,Male,89,3,1,Nurse,1,Single,3172,16998,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
No,24,Non-Travel,830,Cardiology,13,2,Life Sciences,4,Female,78,3,1,Other,2,Married,2033,7103,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
No,44,Travel_Frequently,1193,Neurology,2,1,Medical,2,Male,86,3,3,Therapist,3,Single,10209,19719,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2
No,29,Travel_Rarely,1246,Cardiology,19,3,Life Sciences,3,Male,77,2,2,Nurse,3,Divorced,8620,23757,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
No,30,Travel_Rarely,330,Neurology,1,3,Life Sciences,3,Male,46,3,1,Other,3,Divorced,2064,15428,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
No,55,Travel_Rarely,1229,Maternity,4,4,Life Sciences,4,Male,30,3,2,Nurse,3,Married,4035,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
No,33,Travel_Rarely,1099,Maternity,4,4,Medical,1,Female,82,2,1,Nurse,2,Married,3838,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
No,47,Travel_Rarely,571,Cardiology,14,3,Medical,3,Female,78,3,2,Nurse,3,Married,4591,24200,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
Yes,28,Travel_Frequently,289,Maternity,2,2,Medical,3,Male,38,2,1,Nurse,1,Single,2561,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
No,28,Travel_Rarely,1423,Maternity,1,3,Life Sciences,1,Male,72,2,1,Other,3,Divorced,1563,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
No,28,Travel_Frequently,467,Cardiology,7,3,Life Sciences,3,Male,55,3,2,Nurse,1,Single,4898,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
No,49,Travel_Rarely,271,Maternity,3,2,Medical,3,Female,43,2,2,Nurse,1,Married,4789,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
No,29,Travel_Frequently,410,Maternity,2,1,Life Sciences,4,Female,97,3,1,Nurse,2,Married,3180,4668,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
No,28,Travel_Rarely,1083,Maternity,29,1,Life Sciences,3,Male,96,1,2,Therapist,2,Married,6549,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
No,33,Travel_Rarely,516,Maternity,8,5,Life Sciences,4,Male,69,3,2,Nurse,3,Single,6388,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
No,32,Travel_Rarely,495,Neurology,10,3,Medical,3,Male,64,3,3,Other,4,Single,11244,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
No,54,Travel_Frequently,1050,Neurology,11,4,Medical,2,Female,87,3,4,Other,4,Divorced,16032,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
Yes,29,Travel_Rarely,224,Maternity,1,4,Technical Degree,1,Male,100,2,1,Other,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
No,44,Travel_Rarely,136,Maternity,28,3,Life Sciences,4,Male,32,3,4,Administrative,1,Married,16328,22074,3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17
No,39,Travel_Rarely,1089,Neurology,6,3,Life Sciences,2,Female,32,3,3,Therapist,2,Single,8376,9150,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
No,46,Travel_Rarely,228,Cardiology,3,3,Life Sciences,3,Female,51,3,4,Administrative,2,Married,16606,11380,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
No,35,Travel_Rarely,1029,Maternity,16,3,Life Sciences,4,Female,91,2,3,Nurse,2,Single,8606,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3
No,23,Travel_Rarely,507,Maternity,20,1,Life Sciences,1,Male,97,3,2,Nurse,3,Single,2272,24812,0,Y,No,14,3,2,80,0,5,2,3,4,3,1,2
Yes,40,Travel_Rarely,676,Maternity,9,4,Life Sciences,4,Male,86,3,1,Nurse,1,Single,2018,21831,3,Y,No,14,3,2,80,0,15,3,1,5,4,1,0
No,34,Travel_Rarely,971,Cardiology,1,3,Technical Degree,4,Male,64,2,3,Nurse,3,Married,7083,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6
Yes,31,Travel_Frequently,561,Maternity,3,3,Life Sciences,4,Female,33,3,1,Other,3,Single,4084,4156,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7
No,50,Travel_Frequently,333,Maternity,22,5,Medical,3,Male,88,1,4,Administrative,4,Single,14411,24450,1,Y,Yes,13,3,4,80,0,32,2,3,32,6,13,9
No,34,Travel_Rarely,1440,Cardiology,7,2,Technical Degree,2,Male,55,3,1,Other,3,Married,2308,4944,0,Y,Yes,25,4,2,80,1,12,4,3,11,10,5,7
No,42,Travel_Rarely,1210,Maternity,2,3,Medical,3,Male,68,2,1,Nurse,2,Married,4841,24052,4,Y,No,14,3,2,80,1,4,3,3,1,0,0,0
No,37,Travel_Rarely,674,Maternity,13,3,Medical,1,Male,47,3,2,Other,4,Married,4285,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7
No,29,Travel_Rarely,441,Maternity,8,1,Other,3,Female,39,1,2,Nurse,1,Married,9715,7288,3,Y,No,13,3,3,80,1,9,3,3,7,7,0,7
No,33,Travel_Rarely,575,Maternity,25,3,Life Sciences,4,Male,44,2,2,Therapist,2,Single,4320,24152,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
No,45,Travel_Rarely,950,Maternity,28,3,Technical Degree,4,Male,97,3,1,Other,4,Married,2132,4585,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
No,42,Travel_Frequently,288,Maternity,2,3,Life Sciences,4,Male,40,3,3,Nurse,4,Married,10124,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9
No,40,Travel_Rarely,1342,Cardiology,9,2,Medical,1,Male,47,3,2,Nurse,1,Married,5473,19345,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
No,33,Travel_Rarely,589,Maternity,28,4,Life Sciences,2,Male,79,3,2,Nurse,3,Married,5207,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
No,40,Travel_Rarely,898,Neurology,6,2,Medical,3,Male,38,3,4,Administrative,4,Single,16437,17381,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7
No,24,Travel_Rarely,350,Maternity,21,2,Technical Degree,3,Male,57,2,1,Nurse,1,Divorced,2296,10036,0,Y,No,14,3,2,80,3,2,3,3,1,1,0,0
No,40,Non-Travel,1142,Maternity,8,2,Life Sciences,4,Male,72,3,2,Nurse,4,Divorced,4069,8841,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
No,45,Travel_Rarely,538,Maternity,1,4,Technical Degree,1,Male,66,3,3,Nurse,2,Divorced,7441,20933,1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7
No,35,Travel_Rarely,1402,Cardiology,28,4,Life Sciences,2,Female,98,2,1,Other,3,Married,2430,26204,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
No,32,Travel_Rarely,824,Maternity,5,2,Life Sciences,4,Female,67,2,2,Other,2,Married,5878,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
No,36,Travel_Rarely,1157,Cardiology,2,4,Life Sciences,3,Male,70,3,1,Other,4,Single,2644,17001,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2
No,48,Travel_Rarely,492,Cardiology,16,4,Life Sciences,3,Female,96,3,2,Nurse,3,Divorced,6439,13693,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
No,29,Travel_Rarely,598,Maternity,9,3,Life Sciences,3,Male,91,4,1,Other,3,Married,2451,22376,6,Y,No,18,3,1,80,2,5,2,2,1,0,0,0
No,33,Travel_Rarely,1242,Cardiology,8,4,Life Sciences,1,Male,46,3,2,Nurse,1,Married,6392,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
No,30,Travel_Rarely,740,Cardiology,1,3,Life Sciences,2,Male,64,2,2,Nurse,1,Married,9714,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
No,38,Travel_Frequently,888,Neurology,10,4,Human Resources,3,Male,71,3,2,Other,3,Married,6077,14814,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2
No,35,Travel_Rarely,992,Maternity,1,3,Medical,4,Male,68,2,1,Nurse,1,Single,2450,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
No,30,Travel_Rarely,1288,Cardiology,29,4,Technical Degree,3,Male,33,3,3,Nurse,2,Married,9250,17799,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3
